,_arpt_ident,_name,_state_prov,_icao,_faa_host_id,_loc_hdatum,_wgs_datum,_wgs_lat,_wgs_dlat,_wgs_long,_wgs_dlong,_elev,_type,_mag_var,_wac,_beacon,_second_arpt,_opr_agy,_sec_name,_sec_icao,_sec_faa,_sec_opr_agy,_cycle_date,__id
,US06545,SHERIDAN MUNI,05,KZ,K9M8,WGE,WGE,N34194235,34.328431,W092210355,-92.350986,00232,D,E001043 1210,0408,Y,,MU,,,,,201006,6048
,US06558,PERRY WARSAW,36,KZ,K01G,WGE,WGE,N42442885,42.741347,W078030759,-78.052108,01558,D,W011120 1210,0309,Y,,PA,,,,,201002,6049
,US06582,BUFFALO LANCASTER RGNL,36,KZ,KBQR,WGE,WGE,N42551936,42.922044,W078364299,-78.611942,00750,D,W010521 1210,0309,Y,,MU,,,,,201002,6050
,US06592,WILLIAMSON CO RGNL,17,KZ,KMWA,WGE,WGE,N37451790,37.754972,W089003990,-89.011083,00472,A,W001448 1210,0359,Y,,PA,,,,,201013,6051
,US06611,CANANDAIGUA,36,KZ,KD38,WGE,WGE,N42542587,42.907186,W077191786,-77.321628,00814,D,W011447 1210,0309,Y,,MU,,,,,200804,6052
,US06614,NEW MARKET,51,KZ,K8W2,WGE,WGE,N38392042,38.655672,W078422907,-78.708075,00975,D,W009373 1210,0357,Y,,PA,,,,,201103,6054
,US06638,BLAIRSTOWN,34,KZ,K1N7,WGE,WGE,N40581610,40.971139,W074595090,-74.997472,00372,A,W012366 1210,0310,Y,,PA,,,,,200912,6055
,US06648,HALL MILLER MUNI,48,KZ,KATA,WGE,WGE,N33060650,33.101806,W094114318,-94.195328,00280,D,E002237 1210,0407,Y,,PA,,,,,201013,6056
,US06672,BECKS GROVE,36,KZ,KK16,WGE,WGE,N43150305,43.250847,W075361570,-75.604361,00450,D,W012572 1210,0310,,,PA,,,,,200901,6057
,US06693,ELIZABETH FLD,36,KZ,K0B8,WGE,WGE,N41150471,41.251308,W072015380,-72.031611,00009,D,W014177 1210,0310,,,PA,,,,,201103,6058
,US06718,MOBILE DOWNTOWN,01,KBFM,BFM,WGE,WGE,N30373640,30.626778,W088040510,-88.068083,00026,A,W001312 1210,0467,Y,,PA,,,,,201013,6060
,US06741,NELLIS FLD,36,KZ,NY20,WGE,WGE,N42573026,42.958405,W074404352,-74.678756,00700,D,W013246 1210,0310,,,PV,,,,,201103,6061
,US06766,FREEHOLD,36,KZ,K1I5,WGE,WGE,N42215040,42.364000,W074035410,-74.065028,00440,D,W013342 1210,0310,,,MU,,,,,201010,6063
,US06817,PLANT CITY,12,KZ,KPCM,WGE,WGE,N28000056,28.000156,W082094792,-82.163311,00153,A,W005080 1210,0466,Y,,PA,,,,,201103,6065
,US06818,METROPOLITAN OAKLAND INTL,06,KOAK,OAK,WGE,WGE,N37431660,37.721278,W122131460,-122.220722,00009,A,E014110 1210,0364,Y,,PA,,,,,201011,6066
,US06826,COKEVILLE MUNI,56,KZ,KU06,WGE,WGE,N42024478,42.045773,W110575767,-110.966020,06270,D,E012040 1210,0305,Y,,PA,,,,,201009,6067
,US06830,SPRINGFIELD BECKLEY MUNI,39,KSGH,SGH,WGE,WGE,N39502500,39.840278,W083502460,-83.840167,01051,A,W006090 1210,0358,Y,,PA,,,,,201102,6068
,US06839,PINE GROVE,32,KZ,NV68,WGE,WGE,N41335663,41.565731,W117483350,-117.809306,04250,D,E014126 1210,0304,,,PV,,,,,200706,6069
,US06848,MARSHALL CO,54,KZ,KMPG,WGE,WGE,N39525100,39.880833,W080440880,-80.735778,01214,D,W008300 1210,0358,Y,,PA,,,,,201012,6070
,US06852,UPSHUR CO RGNL,54,KZ,KW22,WGE,WGE,N39000210,39.000583,W080162980,-80.274944,01635,D,W008370 0111,0358,Y,,MU,,,,,201102,6071
,US06891,LAKE RIDGE AERO PARK,37,KZ,8NC8,WGE,WGE,N36033652,36.060144,W078470002,-78.783339,00309,D,W008575 1210,0357,,,PV,,,,,200706,6072
,US06896,PINE ISLAND,37,KZ,7NC2,WGE,WGE,N36151258,36.253494,W075471869,-75.788525,00016,D,W010543 1210,0357,,,PV,,,,,201103,6073
